commit,author,date,message,insertions,deletions,path,URLcommit
bbd91c2bdb13ca00f6f8a423e1974d2ef480f56f,automatico <actions@users.noreply.github.com>,2021-01-20 05:52:15 +0000,Data-e-ora-aggiornamento-2021-01-20T05-52-15-00-00,1,17,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/bbd91c2bdb13ca00f6f8a423e1974d2ef480f56f
bbd91c2bdb13ca00f6f8a423e1974d2ef480f56f,automatico <actions@users.noreply.github.com>,2021-01-20 05:52:15 +0000,Data-e-ora-aggiornamento-2021-01-20T05-52-15-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/bbd91c2bdb13ca00f6f8a423e1974d2ef480f56f
edbd40cdaea2aed8bea85f85c82fec739deb5fed,automatico <actions@users.noreply.github.com>,2021-01-19 05:49:43 +0000,Data-e-ora-aggiornamento-2021-01-19T05-49-43-00-00,10,26,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/edbd40cdaea2aed8bea85f85c82fec739deb5fed
edbd40cdaea2aed8bea85f85c82fec739deb5fed,automatico <actions@users.noreply.github.com>,2021-01-19 05:49:43 +0000,Data-e-ora-aggiornamento-2021-01-19T05-49-43-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/edbd40cdaea2aed8bea85f85c82fec739deb5fed
6c878438c5906e76c137f2656610a140a02f8750,automatico <actions@users.noreply.github.com>,2021-01-17 05:47:57 +0000,Data-e-ora-aggiornamento-2021-01-17T05-47-57-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/6c878438c5906e76c137f2656610a140a02f8750
d26f32bd89c81b935f6ad294ad1b0b7d659bd9a8,automatico <actions@users.noreply.github.com>,2021-01-16 05:48:19 +0000,Data-e-ora-aggiornamento-2021-01-16T05-48-19-00-00,0,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/d26f32bd89c81b935f6ad294ad1b0b7d659bd9a8
d26f32bd89c81b935f6ad294ad1b0b7d659bd9a8,automatico <actions@users.noreply.github.com>,2021-01-16 05:48:19 +0000,Data-e-ora-aggiornamento-2021-01-16T05-48-19-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/d26f32bd89c81b935f6ad294ad1b0b7d659bd9a8
762a47bf41333f42eaf6cb09aacdd02db50f6f3c,automatico <actions@users.noreply.github.com>,2021-01-15 05:47:22 +0000,Data-e-ora-aggiornamento-2021-01-15T05-47-22-00-00,0,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/762a47bf41333f42eaf6cb09aacdd02db50f6f3c
762a47bf41333f42eaf6cb09aacdd02db50f6f3c,automatico <actions@users.noreply.github.com>,2021-01-15 05:47:22 +0000,Data-e-ora-aggiornamento-2021-01-15T05-47-22-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/762a47bf41333f42eaf6cb09aacdd02db50f6f3c
b2ee924707cdfa66cc621f8e79c78a7a0023c01e,automatico <actions@users.noreply.github.com>,2021-01-14 05:50:33 +0000,Data-e-ora-aggiornamento-2021-01-14T05-50-33-00-00,2,2,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/b2ee924707cdfa66cc621f8e79c78a7a0023c01e
0d3d1a0a926818b684d5c8185a75c0414ddf7942,automatico <actions@users.noreply.github.com>,2021-01-13 05:48:38 +0000,Data-e-ora-aggiornamento-2021-01-13T05-48-38-00-00,4,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/0d3d1a0a926818b684d5c8185a75c0414ddf7942
0d3d1a0a926818b684d5c8185a75c0414ddf7942,automatico <actions@users.noreply.github.com>,2021-01-13 05:48:38 +0000,Data-e-ora-aggiornamento-2021-01-13T05-48-38-00-00,37,10,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/0d3d1a0a926818b684d5c8185a75c0414ddf7942
0d3d1a0a926818b684d5c8185a75c0414ddf7942,automatico <actions@users.noreply.github.com>,2021-01-13 05:48:38 +0000,Data-e-ora-aggiornamento-2021-01-13T05-48-38-00-00,5,4,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/0d3d1a0a926818b684d5c8185a75c0414ddf7942
508ab6d690058a8c4061190df62db04872201d6a,automatico <actions@users.noreply.github.com>,2021-01-12 05:42:04 +0000,Data-e-ora-aggiornamento-2021-01-12T05-42-04-00-00,1,4,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/508ab6d690058a8c4061190df62db04872201d6a
508ab6d690058a8c4061190df62db04872201d6a,automatico <actions@users.noreply.github.com>,2021-01-12 05:42:04 +0000,Data-e-ora-aggiornamento-2021-01-12T05-42-04-00-00,1,1,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/508ab6d690058a8c4061190df62db04872201d6a
508ab6d690058a8c4061190df62db04872201d6a,automatico <actions@users.noreply.github.com>,2021-01-12 05:42:04 +0000,Data-e-ora-aggiornamento-2021-01-12T05-42-04-00-00,9,37,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/508ab6d690058a8c4061190df62db04872201d6a
508ab6d690058a8c4061190df62db04872201d6a,automatico <actions@users.noreply.github.com>,2021-01-12 05:42:04 +0000,Data-e-ora-aggiornamento-2021-01-12T05-42-04-00-00,0,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/508ab6d690058a8c4061190df62db04872201d6a
6b5705ebcfa7407a3e86fa729260f1c721172cee,automatico <actions@users.noreply.github.com>,2021-01-10 05:39:53 +0000,Data-e-ora-aggiornamento-2021-01-10T05-39-53-00-00,1,0,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/6b5705ebcfa7407a3e86fa729260f1c721172cee
cc61ffb45b412b84054216ce4eca4baeef70e6d5,automatico <actions@users.noreply.github.com>,2021-01-09 05:38:19 +0000,Data-e-ora-aggiornamento-2021-01-09T05-38-19-00-00,3,4,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/cc61ffb45b412b84054216ce4eca4baeef70e6d5
cc61ffb45b412b84054216ce4eca4baeef70e6d5,automatico <actions@users.noreply.github.com>,2021-01-09 05:38:19 +0000,Data-e-ora-aggiornamento-2021-01-09T05-38-19-00-00,1,0,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/cc61ffb45b412b84054216ce4eca4baeef70e6d5
d2af9d818c4b483350a83907f99a82b107255eaf,automatico <actions@users.noreply.github.com>,2021-01-08 05:37:48 +0000,Data-e-ora-aggiornamento-2021-01-08T05-37-48-00-00,4,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/d2af9d818c4b483350a83907f99a82b107255eaf
d2af9d818c4b483350a83907f99a82b107255eaf,automatico <actions@users.noreply.github.com>,2021-01-08 05:37:48 +0000,Data-e-ora-aggiornamento-2021-01-08T05-37-48-00-00,134,2,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/d2af9d818c4b483350a83907f99a82b107255eaf
d2af9d818c4b483350a83907f99a82b107255eaf,automatico <actions@users.noreply.github.com>,2021-01-08 05:37:48 +0000,Data-e-ora-aggiornamento-2021-01-08T05-37-48-00-00,1,0,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/d2af9d818c4b483350a83907f99a82b107255eaf
6fcc8714033106deed733d17410122f11de94386,automatico <actions@users.noreply.github.com>,2021-01-06 05:36:57 +0000,Data-e-ora-aggiornamento-2021-01-06T05-36-57-00-00,11,0,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/6fcc8714033106deed733d17410122f11de94386
6fcc8714033106deed733d17410122f11de94386,automatico <actions@users.noreply.github.com>,2021-01-06 05:36:57 +0000,Data-e-ora-aggiornamento-2021-01-06T05-36-57-00-00,74,0,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/6fcc8714033106deed733d17410122f11de94386
6fcc8714033106deed733d17410122f11de94386,automatico <actions@users.noreply.github.com>,2021-01-06 05:36:57 +0000,Data-e-ora-aggiornamento-2021-01-06T05-36-57-00-00,1,0,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/6fcc8714033106deed733d17410122f11de94386
a09a2463af4144148b9c308e700105ad8fe3f0a9,automatico <actions@users.noreply.github.com>,2021-01-05 05:31:44 +0000,Data-e-ora-aggiornamento-2021-01-05T05-31-44-00-00,1343,1330,openregio_aziendeDestinate.csv,https://github.com/aborruso/firstaction/commit/a09a2463af4144148b9c308e700105ad8fe3f0a9
a09a2463af4144148b9c308e700105ad8fe3f0a9,automatico <actions@users.noreply.github.com>,2021-01-05 05:31:44 +0000,Data-e-ora-aggiornamento-2021-01-05T05-31-44-00-00,16587,16462,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/a09a2463af4144148b9c308e700105ad8fe3f0a9
a09a2463af4144148b9c308e700105ad8fe3f0a9,automatico <actions@users.noreply.github.com>,2021-01-05 05:31:44 +0000,Data-e-ora-aggiornamento-2021-01-05T05-31-44-00-00,0,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/a09a2463af4144148b9c308e700105ad8fe3f0a9
a09a2463af4144148b9c308e700105ad8fe3f0a9,automatico <actions@users.noreply.github.com>,2021-01-05 05:31:44 +0000,Data-e-ora-aggiornamento-2021-01-05T05-31-44-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/a09a2463af4144148b9c308e700105ad8fe3f0a9
04ca138f63c8f85f0bc22c0734eda07a10c79a3a,automatico <actions@users.noreply.github.com>,2020-12-31 05:32:17 +0000,Data-e-ora-aggiornamento-2020-12-31T05-32-17-00-00,2,0,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/04ca138f63c8f85f0bc22c0734eda07a10c79a3a
04ca138f63c8f85f0bc22c0734eda07a10c79a3a,automatico <actions@users.noreply.github.com>,2020-12-31 05:32:17 +0000,Data-e-ora-aggiornamento-2020-12-31T05-32-17-00-00,142,0,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/04ca138f63c8f85f0bc22c0734eda07a10c79a3a
04ca138f63c8f85f0bc22c0734eda07a10c79a3a,automatico <actions@users.noreply.github.com>,2020-12-31 05:32:17 +0000,Data-e-ora-aggiornamento-2020-12-31T05-32-17-00-00,1,0,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/04ca138f63c8f85f0bc22c0734eda07a10c79a3a
85b8a2b71382cba6f10c0ff0f3c72a69e19effe6,automatico <actions@users.noreply.github.com>,2020-12-30 05:27:47 +0000,Data-e-ora-aggiornamento-2020-12-30T05-27-47-00-00,2,2,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/85b8a2b71382cba6f10c0ff0f3c72a69e19effe6
85b8a2b71382cba6f10c0ff0f3c72a69e19effe6,automatico <actions@users.noreply.github.com>,2020-12-30 05:27:47 +0000,Data-e-ora-aggiornamento-2020-12-30T05-27-47-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/85b8a2b71382cba6f10c0ff0f3c72a69e19effe6
3a4c6879e008662425a7e2f2a0b6dff8cd72ec2e,automatico <actions@users.noreply.github.com>,2020-12-28 05:26:00 +0000,Data-e-ora-aggiornamento-2020-12-28T05-26-00-00-00,1,0,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/3a4c6879e008662425a7e2f2a0b6dff8cd72ec2e
3a4c6879e008662425a7e2f2a0b6dff8cd72ec2e,automatico <actions@users.noreply.github.com>,2020-12-28 05:26:00 +0000,Data-e-ora-aggiornamento-2020-12-28T05-26-00-00-00,3,0,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/3a4c6879e008662425a7e2f2a0b6dff8cd72ec2e
699cf14d8f9cf07c43b9ce1d83bf3a41e9290750,automatico <actions@users.noreply.github.com>,2020-12-26 05:23:52 +0000,Data-e-ora-aggiornamento-2020-12-26T05-23-52-00-00,5,5,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/699cf14d8f9cf07c43b9ce1d83bf3a41e9290750
7aaa17ba8687d7d9c7c13f98b060f14080d72474,automatico <actions@users.noreply.github.com>,2020-12-25 05:23:31 +0000,Data-e-ora-aggiornamento-2020-12-25T05-23-31-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/7aaa17ba8687d7d9c7c13f98b060f14080d72474
7aaa17ba8687d7d9c7c13f98b060f14080d72474,automatico <actions@users.noreply.github.com>,2020-12-25 05:23:31 +0000,Data-e-ora-aggiornamento-2020-12-25T05-23-31-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/7aaa17ba8687d7d9c7c13f98b060f14080d72474
99d0e7d416a28c866442a3a82e2809da56de9a9f,automatico <actions@users.noreply.github.com>,2020-12-23 05:25:34 +0000,Data-e-ora-aggiornamento-2020-12-23T05-25-34-00-00,1,4,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/99d0e7d416a28c866442a3a82e2809da56de9a9f
99d0e7d416a28c866442a3a82e2809da56de9a9f,automatico <actions@users.noreply.github.com>,2020-12-23 05:25:34 +0000,Data-e-ora-aggiornamento-2020-12-23T05-25-34-00-00,1,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/99d0e7d416a28c866442a3a82e2809da56de9a9f
dcf50e2c45b07d9c15dd984a8ba6333c41faf1b9,automatico <actions@users.noreply.github.com>,2020-12-22 05:23:13 +0000,Data-e-ora-aggiornamento-2020-12-22T05-23-13-00-00,3,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/dcf50e2c45b07d9c15dd984a8ba6333c41faf1b9
dcf50e2c45b07d9c15dd984a8ba6333c41faf1b9,automatico <actions@users.noreply.github.com>,2020-12-22 05:23:13 +0000,Data-e-ora-aggiornamento-2020-12-22T05-23-13-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/dcf50e2c45b07d9c15dd984a8ba6333c41faf1b9
43227c297aa745f42a5376252c8a831531cfbc90,automatico <actions@users.noreply.github.com>,2020-12-19 05:17:57 +0000,Data-e-ora-aggiornamento-2020-12-19T05-17-57-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/43227c297aa745f42a5376252c8a831531cfbc90
43227c297aa745f42a5376252c8a831531cfbc90,automatico <actions@users.noreply.github.com>,2020-12-19 05:17:57 +0000,Data-e-ora-aggiornamento-2020-12-19T05-17-57-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/43227c297aa745f42a5376252c8a831531cfbc90
b7195fb1afe9ab4031bc2980ebc13cae819a4f1a,automatico <actions@users.noreply.github.com>,2020-12-18 05:18:56 +0000,Data-e-ora-aggiornamento-2020-12-18T05-18-56-00-00,0,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/b7195fb1afe9ab4031bc2980ebc13cae819a4f1a
b7195fb1afe9ab4031bc2980ebc13cae819a4f1a,automatico <actions@users.noreply.github.com>,2020-12-18 05:18:56 +0000,Data-e-ora-aggiornamento-2020-12-18T05-18-56-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/b7195fb1afe9ab4031bc2980ebc13cae819a4f1a
b7195fb1afe9ab4031bc2980ebc13cae819a4f1a,automatico <actions@users.noreply.github.com>,2020-12-18 05:18:56 +0000,Data-e-ora-aggiornamento-2020-12-18T05-18-56-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/b7195fb1afe9ab4031bc2980ebc13cae819a4f1a
edb502d5152cf554ef5a760d85836bd0afd59073,automatico <actions@users.noreply.github.com>,2020-12-17 05:18:01 +0000,Data-e-ora-aggiornamento-2020-12-17T05-18-01-00-00,0,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/edb502d5152cf554ef5a760d85836bd0afd59073
edb502d5152cf554ef5a760d85836bd0afd59073,automatico <actions@users.noreply.github.com>,2020-12-17 05:18:01 +0000,Data-e-ora-aggiornamento-2020-12-17T05-18-01-00-00,8,0,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/edb502d5152cf554ef5a760d85836bd0afd59073
edb502d5152cf554ef5a760d85836bd0afd59073,automatico <actions@users.noreply.github.com>,2020-12-17 05:18:01 +0000,Data-e-ora-aggiornamento-2020-12-17T05-18-01-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/edb502d5152cf554ef5a760d85836bd0afd59073
7cc8e12820460f263b341d3602054b8cab1c4e91,automatico <actions@users.noreply.github.com>,2020-12-16 05:25:20 +0000,Data-e-ora-aggiornamento-2020-12-16T05-25-20-00-00,2,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/7cc8e12820460f263b341d3602054b8cab1c4e91
7cc8e12820460f263b341d3602054b8cab1c4e91,automatico <actions@users.noreply.github.com>,2020-12-16 05:25:20 +0000,Data-e-ora-aggiornamento-2020-12-16T05-25-20-00-00,31,29,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/7cc8e12820460f263b341d3602054b8cab1c4e91
7cc8e12820460f263b341d3602054b8cab1c4e91,automatico <actions@users.noreply.github.com>,2020-12-16 05:25:20 +0000,Data-e-ora-aggiornamento-2020-12-16T05-25-20-00-00,2,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/7cc8e12820460f263b341d3602054b8cab1c4e91
2a12ec79c6aca6fce357db9f9611bd9be6896ec9,automatico <actions@users.noreply.github.com>,2020-12-15 05:24:52 +0000,Data-e-ora-aggiornamento-2020-12-15T05-24-52-00-00,21,25,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/2a12ec79c6aca6fce357db9f9611bd9be6896ec9
2a12ec79c6aca6fce357db9f9611bd9be6896ec9,automatico <actions@users.noreply.github.com>,2020-12-15 05:24:52 +0000,Data-e-ora-aggiornamento-2020-12-15T05-24-52-00-00,9,0,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/2a12ec79c6aca6fce357db9f9611bd9be6896ec9
2a12ec79c6aca6fce357db9f9611bd9be6896ec9,automatico <actions@users.noreply.github.com>,2020-12-15 05:24:52 +0000,Data-e-ora-aggiornamento-2020-12-15T05-24-52-00-00,17,45,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/2a12ec79c6aca6fce357db9f9611bd9be6896ec9
2a12ec79c6aca6fce357db9f9611bd9be6896ec9,automatico <actions@users.noreply.github.com>,2020-12-15 05:24:52 +0000,Data-e-ora-aggiornamento-2020-12-15T05-24-52-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/2a12ec79c6aca6fce357db9f9611bd9be6896ec9
6e35c3217e64333a2568b33cdbc224b74a7338e8,automatico <actions@users.noreply.github.com>,2020-12-14 05:25:05 +0000,Data-e-ora-aggiornamento-2020-12-14T05-25-05-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/6e35c3217e64333a2568b33cdbc224b74a7338e8
2c8a42506a4c66a2d00e61e45247f4d25176e664,automatico <actions@users.noreply.github.com>,2020-12-12 05:24:12 +0000,Data-e-ora-aggiornamento-2020-12-12T05-24-12-00-00,2,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/2c8a42506a4c66a2d00e61e45247f4d25176e664
2c8a42506a4c66a2d00e61e45247f4d25176e664,automatico <actions@users.noreply.github.com>,2020-12-12 05:24:12 +0000,Data-e-ora-aggiornamento-2020-12-12T05-24-12-00-00,14,4,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/2c8a42506a4c66a2d00e61e45247f4d25176e664
2c8a42506a4c66a2d00e61e45247f4d25176e664,automatico <actions@users.noreply.github.com>,2020-12-12 05:24:12 +0000,Data-e-ora-aggiornamento-2020-12-12T05-24-12-00-00,4,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/2c8a42506a4c66a2d00e61e45247f4d25176e664
bc5d31bf7398b937937eaf20f2005f8f314448dd,automatico <actions@users.noreply.github.com>,2020-12-11 05:25:06 +0000,Data-e-ora-aggiornamento-2020-12-11T05-25-06-00-00,3,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/bc5d31bf7398b937937eaf20f2005f8f314448dd
bc5d31bf7398b937937eaf20f2005f8f314448dd,automatico <actions@users.noreply.github.com>,2020-12-11 05:25:06 +0000,Data-e-ora-aggiornamento-2020-12-11T05-25-06-00-00,1,0,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/bc5d31bf7398b937937eaf20f2005f8f314448dd
bc5d31bf7398b937937eaf20f2005f8f314448dd,automatico <actions@users.noreply.github.com>,2020-12-11 05:25:06 +0000,Data-e-ora-aggiornamento-2020-12-11T05-25-06-00-00,0,2,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/bc5d31bf7398b937937eaf20f2005f8f314448dd
843a4ab46a84bc35729b044e320bb3eaf966b4fc,automatico <actions@users.noreply.github.com>,2020-12-10 05:25:00 +0000,Data-e-ora-aggiornamento-2020-12-10T05-25-00-00-00,3,3,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/843a4ab46a84bc35729b044e320bb3eaf966b4fc
843a4ab46a84bc35729b044e320bb3eaf966b4fc,automatico <actions@users.noreply.github.com>,2020-12-10 05:25:00 +0000,Data-e-ora-aggiornamento-2020-12-10T05-25-00-00-00,10,10,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/843a4ab46a84bc35729b044e320bb3eaf966b4fc
843a4ab46a84bc35729b044e320bb3eaf966b4fc,automatico <actions@users.noreply.github.com>,2020-12-10 05:25:00 +0000,Data-e-ora-aggiornamento-2020-12-10T05-25-00-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/843a4ab46a84bc35729b044e320bb3eaf966b4fc
96b7864c70cbdd70051b8383c7517fb9de432ce1,automatico <actions@users.noreply.github.com>,2020-12-09 05:25:13 +0000,Data-e-ora-aggiornamento-2020-12-09T05-25-13-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/96b7864c70cbdd70051b8383c7517fb9de432ce1
0d3ec1cf1d712f57642238f4c1c07cb857265ab9,automatico <actions@users.noreply.github.com>,2020-12-08 05:25:16 +0000,Data-e-ora-aggiornamento-2020-12-08T05-25-16-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/0d3ec1cf1d712f57642238f4c1c07cb857265ab9
0d3ec1cf1d712f57642238f4c1c07cb857265ab9,automatico <actions@users.noreply.github.com>,2020-12-08 05:25:16 +0000,Data-e-ora-aggiornamento-2020-12-08T05-25-16-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/0d3ec1cf1d712f57642238f4c1c07cb857265ab9
04f2f8628166e9d283bf537a64a4bf84ecc29e40,automatico <actions@users.noreply.github.com>,2020-12-05 05:14:32 +0000,Data-e-ora-aggiornamento-2020-12-05T05-14-32-00-00,4,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/04f2f8628166e9d283bf537a64a4bf84ecc29e40
04f2f8628166e9d283bf537a64a4bf84ecc29e40,automatico <actions@users.noreply.github.com>,2020-12-05 05:14:32 +0000,Data-e-ora-aggiornamento-2020-12-05T05-14-32-00-00,14,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/04f2f8628166e9d283bf537a64a4bf84ecc29e40
04f2f8628166e9d283bf537a64a4bf84ecc29e40,automatico <actions@users.noreply.github.com>,2020-12-05 05:14:32 +0000,Data-e-ora-aggiornamento-2020-12-05T05-14-32-00-00,4,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/04f2f8628166e9d283bf537a64a4bf84ecc29e40
6d83e999f93cf8b21af391eac5ee76d32ddab704,automatico <actions@users.noreply.github.com>,2020-12-04 05:24:04 +0000,Data-e-ora-aggiornamento-2020-12-04T05-24-04-00-00,0,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/6d83e999f93cf8b21af391eac5ee76d32ddab704
6d83e999f93cf8b21af391eac5ee76d32ddab704,automatico <actions@users.noreply.github.com>,2020-12-04 05:24:04 +0000,Data-e-ora-aggiornamento-2020-12-04T05-24-04-00-00,4,4,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/6d83e999f93cf8b21af391eac5ee76d32ddab704
76842c4ee162d6869c9378a777fd7bed7524292b,automatico <actions@users.noreply.github.com>,2020-12-03 05:13:50 +0000,Data-e-ora-aggiornamento-2020-12-03T05-13-50-00-00,5,7,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/76842c4ee162d6869c9378a777fd7bed7524292b
bb971af96a8e0ffe9157648d56d39e86771773d2,automatico <actions@users.noreply.github.com>,2020-12-02 05:13:36 +0000,Data-e-ora-aggiornamento-2020-12-02T05-13-36-00-00,17,12,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/bb971af96a8e0ffe9157648d56d39e86771773d2
bb971af96a8e0ffe9157648d56d39e86771773d2,automatico <actions@users.noreply.github.com>,2020-12-02 05:13:36 +0000,Data-e-ora-aggiornamento-2020-12-02T05-13-36-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/bb971af96a8e0ffe9157648d56d39e86771773d2
e6e6591367a944e6bb22444fea691383e651e3b7,automatico <actions@users.noreply.github.com>,2020-12-01 05:13:31 +0000,Data-e-ora-aggiornamento-2020-12-01T05-13-31-00-00,1,0,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/e6e6591367a944e6bb22444fea691383e651e3b7
e6e6591367a944e6bb22444fea691383e651e3b7,automatico <actions@users.noreply.github.com>,2020-12-01 05:13:31 +0000,Data-e-ora-aggiornamento-2020-12-01T05-13-31-00-00,6,6,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/e6e6591367a944e6bb22444fea691383e651e3b7
e6e6591367a944e6bb22444fea691383e651e3b7,automatico <actions@users.noreply.github.com>,2020-12-01 05:13:31 +0000,Data-e-ora-aggiornamento-2020-12-01T05-13-31-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/e6e6591367a944e6bb22444fea691383e651e3b7
fe14873e62dce0dbcffcded32fac130627554c71,automatico <actions@users.noreply.github.com>,2020-11-29 05:12:32 +0000,Data-e-ora-aggiornamento-2020-11-29T05-12-32-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/fe14873e62dce0dbcffcded32fac130627554c71
03e580cc570201a59378c308fc3ba78f161b579d,automatico <actions@users.noreply.github.com>,2020-11-28 05:13:12 +0000,Data-e-ora-aggiornamento-2020-11-28T05-13-12-00-00,10,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/03e580cc570201a59378c308fc3ba78f161b579d
03e580cc570201a59378c308fc3ba78f161b579d,automatico <actions@users.noreply.github.com>,2020-11-28 05:13:12 +0000,Data-e-ora-aggiornamento-2020-11-28T05-13-12-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/03e580cc570201a59378c308fc3ba78f161b579d
b45c6ded20c2ec7f7465393a88f040ce2dc10e7f,automatico <actions@users.noreply.github.com>,2020-11-27 05:12:48 +0000,Data-e-ora-aggiornamento-2020-11-27T05-12-48-00-00,12,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/b45c6ded20c2ec7f7465393a88f040ce2dc10e7f
